0.48971,-0.014876,0.16021,1.0111e-30,0.1288,0.016408,0.011611,-0.17754,0.21851,-2.7265e-32,-0.20412,-1.4165,-0.10109,-0.072596,0.39697
0.34454,-0.0054697,0.10491,-6.6272e-31,0.22279,0.0079639,-0.075294,0.035007,0.16621,1.2724e-31,-0.12208,-1.1041,0.0033022,0.004505,0.24803
0.23499,-0.0039533,0.069057,-2.7401e-31,0.26501,0.003465,-0.10369,0.14057,0.12627,7.7251e-32,-0.061267,-0.89642,0.058229,0.040069,0.14073
0.16806,-0.0041777,0.052254,5.4802e-31,0.27978,0.0020351,-0.092289,0.18524,0.10353,-1.545e-31,-0.025631,-0.77333,0.079088,0.051856,0.075882
0.12599,-0.0046278,0.039105,-3.611e-31,0.28974,0.00061419,-0.088165,0.21468,0.085379,5.9074e-32,-0.00083428,-0.69817,0.098867,0.060955,0.030643
0.096646,-0.0033034,0.027388,3.6959e-31,0.29205,-0.0014826,-0.086951,0.23005,0.070438,-3.6353e-32,0.013593,-0.65429,0.11151,0.065402,-0.0024176
0.083654,-0.0026875,0.02138,-2.5277e-31,0.28712,-0.00068862,-0.072703,0.22928,0.061575,6.8163e-33,0.015852,-0.62777,0.10801,0.058516,-0.014351
0.06724,-0.0026226,0.020095,-2.7401e-31,0.28467,-0.0011142,-0.069236,0.23427,0.050313,7.7251e-32,0.018461,-0.5992,0.11132,0.058493,-0.028096
0.064611,-0.004063,0.012267,-9.2399e-32,0.28174,-0.0017987,-0.060092,0.23523,0.039705,9.0884e-33,0.016163,-0.5819,0.11067,0.055875,-0.034515
0.062392,-0.0051871,0.0085848,-7.222e-31,0.27911,-0.00027471,-0.055899,0.23374,0.03147,1.1815e-31,0.019225,-0.56701,0.10912,0.053746,-0.045217
0.057474,-0.0064546,0.0051205,-1.848e-31,0.2735,-0.00021016,-0.051844,0.22989,0.023895,1.8177e-32,0.020386,-0.55714,0.10665,0.049406,-0.051661
0.054092,-0.0066633,0.0033427,-8.2415e-31,0.27091,-0.0010696,-0.047886,0.22922,0.017109,1.1815e-31,0.0181,-0.55088,0.10628,0.046948,-0.053825
0.053244,-0.0052299,-0.0026678,3.6959e-31,0.27082,-0.0012287,-0.049477,0.23056,0.013309,-3.6353e-32,0.021087,-0.54207,0.10839,0.050404,-0.057408
0.04973,-0.0039054,-0.013674,-5.0554e-31,0.27031,-0.0028922,-0.050526,0.23296,0.011728,1.3633e-32,0.023607,-0.53261,0.11112,0.050592,-0.061364
0.044396,-0.0025579,-0.0098757,5.4802e-31,0.27262,-0.0037584,-0.052353,0.23663,0.0057183,-1.545e-31,0.029157,-0.52338,0.11381,0.051713,-0.069278
0.040599,-0.0027318,-0.010702,5.0554e-31,0.26921,-0.0048356,-0.047891,0.23474,0.00593,-1.3633e-32,0.026197,-0.52289,0.11241,0.047442,-0.07009
0.038572,-0.0033396,-0.0098825,-6.4573e-31,0.26888,-0.004466,-0.045788,0.23576,0.0041253,-2.2721e-32,0.026349,-0.52275,0.11228,0.046699,-0.071535
0.035424,-0.0044243,-0.0078279,7.222e-31,0.27098,-0.0043116,-0.045741,0.23948,0.0030703,-1.1815e-31,0.029221,-0.52384,0.11584,0.050153,-0.073949
0.031228,-0.0056658,-0.0042769,7.3919e-31,0.2734,-0.0051924,-0.049499,0.24363,0.0016888,-7.2707e-32,0.029812,-0.52368,0.11999,0.050964,-0.0793
0.025223,-0.004733,-0.0040338,7.222e-31,0.27226,-0.0057567,-0.048949,0.24372,-0.0010188,-1.1815e-31,0.031441,-0.52083,0.12084,0.050981,-0.08376
0.48235,-0.011583,0.18534,1.848e-31,0.18395,0.014038,-0.03548,-0.083071,0.23372,-1.8177e-32,-0.18957,-1.8104,-0.060884,-0.040893,0.37412
