   1.37870006E-002    2.85507553E-002    2.62305383E-002    5.62846046E-001
   1.36703340E-002    2.66982109E-002    2.62305383E-002    4.96668302E-001
   1.35466346E-002    2.56529391E-002    2.62305383E-002    4.61534734E-001
   1.36586836E-002    2.09480745E-002    2.62305383E-002    2.77897114E-001
   1.37742024E-002    2.19743139E-002    2.62305383E-002    3.12616975E-001
   1.34414091E-002    1.98956830E-002    2.62305383E-002    2.46059527E-001
   1.40528088E-002    1.97601302E-002    2.62305383E-002    2.17583085E-001
   1.33662185E-002    1.82352452E-002    2.62305383E-002    1.85624354E-001
   1.35317997E-002    1.68861367E-002    2.62305383E-002    1.27879076E-001
   1.39586031E-002    1.66294599E-002    2.62305383E-002    1.01822416E-001
   1.35011908E-002    1.19129078E-002    2.62305383E-002   -6.05509099E-002
   1.45182695E-002    1.35640049E-002    2.62305383E-002   -3.63799096E-002
   1.39221424E-002    1.05091371E-002    2.62305383E-002   -1.30115718E-001
   5.15341752E+000    5.36804867E+000    5.56200218E+000    3.85888281E-002
   5.34775012E+000    5.37692261E+000    5.56200218E+000    5.24496065E-003
   5.48693177E+000    5.42611265E+000    5.56200218E+000   -1.09347525E-002
   5.55351209E+000    5.46352148E+000    5.56200218E+000   -1.61795359E-002
   5.58755877E+000    5.50835896E+000    5.56200218E+000   -1.42394435E-002
   5.60158639E+000    5.54677773E+000    5.56200218E+000   -9.85412579E-003
   5.61086403E+000    5.55684566E+000    5.56200218E+000   -9.71203648E-003
   5.60985311E+000    5.58925056E+000    5.56200218E+000   -3.70415946E-003
   5.60969696E+000    5.60521173E+000    5.56200218E+000   -8.06405313E-004
   5.61336615E+000    5.61960649E+000    5.56200218E+000    1.12196014E-003
   5.61509957E+000    5.60829449E+000    5.56200218E+000   -1.22349508E-003
   5.61209948E+000    5.59990025E+000    5.56200218E+000   -2.19331747E-003
   5.61268333E+000    5.59905958E+000    5.56200218E+000   -2.44943167E-003
   5.61243830E+000    5.57997751E+000    5.56200218E+000   -5.83616912E-003
   5.61748540E+000    5.60594273E+000    5.56200218E+000   -2.07527406E-003
   5.61507747E+000    5.61765814E+000    5.56200218E+000    4.63981642E-004
   5.61362636E+000    5.63639402E+000    5.56200218E+000    4.09342975E-003
   5.61204211E+000    5.65328026E+000    5.56200218E+000    7.41426324E-003
   5.61244776E+000    5.64046144E+000    5.56200218E+000    5.03661950E-003
   5.61244776E+000    5.63841534E+000    5.56200218E+000    4.66874689E-003
   2.19670602E-001    1.11364380E-001    4.41725329E-002   -2.45189071E+000
   1.46218682E-001    8.52930546E-002    4.41725329E-002   -1.37926497E+000
   6.79936493E-002    8.71399641E-002    4.41725329E-002    4.33443896E-001
   3.76259936E-002    7.32452199E-002    4.41725329E-002    8.06365947E-001
   1.74723465E-002    6.84739798E-002    4.41725329E-002    1.15460061E+000
   1.12067677E-002    5.84685057E-002    4.41725329E-002    1.06993498E+000
   1.81978449E-003    5.24936989E-002    4.41725329E-002    1.14718154E+000
