t,frontier_floor,d_region,d_mass,d_flow,theta_U,theta_S,f_U,f_S,skilled_share,training_share,ur_U,ur_S,dist_to_z0,dist_to_z1
36.5,0.2922254122848649,0.47566772742433866,0.0,0.0,0.45896825395363394,1.2126789660000263,0.30080165325854075,0.27281528054166276,0.3018627358552401,0.04203721164999071,0.06357443643311499,0.025946904911661395,8.563329377315061e-12,8.563304351366632e-12
37.0,0.29222541228486787,0.47566772742433533,0.0,0.0,0.45896825395363233,1.2126789660000263,0.3008016532585402,0.27281528054166276,0.30186273585525975,0.04203721164998626,0.06357443643311701,0.02594690491165993,8.568305216224458e-12,8.568280190276028e-12
37.5,0.29222541228487087,0.475667727424332,0.0,0.0,0.4589682539536306,1.2126789660000274,0.3008016532585397,0.2728152805416629,0.3018627358552793,0.04203721164998158,0.06357443643311901,0.025946904911658398,8.572459942093316e-12,8.572434916144888e-12
38.0,0.292225412284874,0.47566772742432856,0.0,0.0,0.45896825395362906,1.212678966000029,0.30080165325853914,0.2728152805416631,0.3018627358552987,0.04203721164997671,0.063574436433121,0.02594690491165679,8.575813221495834e-12,8.575788195547404e-12
38.5,0.2922254122848772,0.4756677274243252,0.0,0.0,0.4589682539536276,1.2126789660000306,0.30080165325853864,0.2728152805416632,0.301862735855318,0.042037211649971644,0.06357443643312294,0.02594690491165512,8.578381793941657e-12,8.578356767993228e-12
39.0,0.2922254122848804,0.4756677274243219,0.0,0.0,0.4589682539536261,1.2126789660000328,0.3008016532585382,0.27281528054166354,0.301862735855337,0.042037211649966384,0.06357443643312485,0.025946904911653388,8.580182457259849e-12,8.58015743131142e-12
39.5,0.2922254122848838,0.47566772742431845,0.0,0.0,0.4589682539536246,1.212678966000035,0.3008016532585377,0.27281528054166376,0.301862735855356,0.042037211649960965,0.06357443643312675,0.025946904911651587,8.58124243112615e-12,8.58121740517772e-12
40.0,0.29222541228488724,0.47566772742431507,0.0,0.0,0.4589682539536231,1.2126789660000377,0.3008016532585372,0.2728152805416641,0.3018627358553747,0.042037211649955365,0.06357443643312863,0.02594690491164973,8.581582353432497e-12,8.58155732748407e-12
40.5,0.29222541228489074,0.4756677274243116,0.0,0.0,0.4589682539536215,1.2126789660000403,0.3008016532585367,0.2728152805416644,0.3018627358553933,0.042037211649949606,0.06357443643313045,0.025946904911647823,8.58120441588607e-12,8.581179389937642e-12
41.0,0.29222541228489435,0.4756677274243082,0.0,0.0,0.45896825395362006,1.2126789660000437,0.3008016532585362,0.2728152805416647,0.30186273585541185,0.042037211649943694,0.06357443643313228,0.025946904911645852,8.58014353806195e-12,8.580118512113522e-12
41.5,0.29222541228489807,0.47566772742430474,0.0,0.0,0.45896825395361873,1.212678966000047,0.30080165325853575,0.2728152805416651,0.30186273585543016,0.042037211649937636,0.06357443643313408,0.025946904911643833,8.578411301172501e-12,8.578386275224071e-12
42.0,0.29222541228490184,0.4756677274243013,0.0,0.0,0.4589682539536174,1.2126789660000505,0.3008016532585353,0.2728152805416655,0.3018627358554483,0.042037211649931426,0.06357443643313582,0.025946904911641776,8.576021054128946e-12,8.575996028180518e-12
42.5,0.29222541228490573,0.47566772742429786,0.0,0.0,0.45896825395361585,1.2126789660000548,0.30080165325853486,0.272815280541666,0.30186273585546636,0.042037211649925084,0.06357443643313757,0.025946904911639652,8.572991531713294e-12,8.572966505764866e-12
43.0,0.2922254122849097,0.4756677274242943,0.0,0.0,0.4589682539536146,1.2126789660000588,0.3008016532585345,0.27281528054166637,0.30186273585548423,0.04203721164991859,0.0635744364331393,0.025946904911637494,8.569333440685417e-12,8.569308414736986e-12
43.5,0.2922254122849138,0.47566772742429075,0.0,0.0,0.4589682539536131,1.212678966000063,0.30080165325853386,0.27281528054166687,0.30186273585550194,0.042037211649911976,0.06357443643314102,0.02594690491163529,8.565069964223354e-12,8.565044938274928e-12
44.0,0.29222541228491794,0.4756677274242873,0.0,0.0,0.45896825395361185,1.2126789660000679,0.30080165325853353,0.2728152805416675,0.30186273585551954,0.042037211649905225,0.06357443643314271,0.025946904911633043,8.560206781497959e-12,8.560181755549531e-12
44.5,0.2922254122849222,0.47566772742428376,0.0,0.0,0.4589682539536104,1.2126789660000725,0.30080165325853303,0.272815280541668,0.30186273585553697,0.04203721164989835,0.0635744364331444,0.025946904911630757,8.554770204869187e-12,8.554745178920759e-12
45.0,0.2922254122849266,0.47566772742428015,0.0,0.0,0.45896825395360896,1.2126789660000772,0.3008016532585326,0.2728152805416685,0.3018627358555543,0.042037211649891354,0.06357443643314607,0.025946904911628425,8.548761355156905e-12,8.548736329208477e-12
45.5,0.29222541228493104,0.4756677274242766,0.0,0.0,0.4589682539536073,1.212678966000082,0.30080165325853203,0.27281528054166904,0.30186273585557144,0.042037211649884235,0.06357443643314777,0.025946904911626066,8.542206780681442e-12,8.542181754733014e-12
46.0,0.29222541228493565,0.47566772742427305,0.0,0.0,0.4589682539536059,1.2126789660000878,0.30080165325853153,0.2728152805416697,0.30186273585558837,0.042037211649877004,0.0635744364331494,0.02594690491162367,8.535107862699446e-12,8.535082836751016e-12
46.5,0.2922254122849403,0.4756677274242695,0.0,0.0,0.4589682539536044,1.212678966000093,0.3008016532585311,0.27281528054167026,0.3018627358556052,0.042037211649869656,0.06357443643315105,0.025946904911621226,8.527486924005879e-12,8.52746189805745e-12
47.0,0.2922254122849451,0.47566772742426594,0.0,0.0,0.45896825395360286,1.2126789660000985,0.3008016532585306,0.2728152805416709,0.30186273585562196,0.0420372116498622,0.0635744364331527,0.025946904911618753,8.519351919254321e-12,8.519326893305891e-12
47.5,0.29222541228494997,0.47566772742426233,0.0,0.0,0.4589682539536012,1.2126789660001045,0.30080165325853003,0.2728152805416716,0.30186273585563844,0.042037211649854626,0.06357443643315434,0.025946904911616255,8.510718172854765e-12,8.510693146906336e-12
48.0,0.29222541228495497,0.4756677274242587,0.0,0.0,0.45896825395359964,1.2126789660001105,0.3008016532585295,0.27281528054167226,0.3018627358556549,0.042037211649846966,0.06357443643315598,0.02594690491161372,8.501587099906863e-12,8.501562073958433e-12
48.5,0.2922254122849601,0.47566772742425506,0.0,0.0,0.45896825395359786,1.2126789660001165,0.3008016532585289,0.2728152805416729,0.3018627358556711,0.042037211649839194,0.06357443643315759,0.025946904911611154,8.495929498567938e-12,8.495897247640761e-12
49.0,0.29222541228496535,0.4756677274242513,0.0,0.0,0.4589682539535962,1.2126789660001227,0.30080165325852837,0.2728152805416736,0.3018627358556871,0.042037211649831326,0.06357443643315921,0.025946904911608563,8.489870264082982e-12,8.489838013155805e-12
49.5,0.2922254122849707,0.4756677274242477,0.0,0.0,0.45896825395359436,1.212678966000129,0.30080165325852776,0.2728152805416743,0.30186273585570306,0.04203721164982336,0.06357443643316084,0.025946904911605943,8.483321561817736e-12,8.483289310890558e-12
50.0,0.29222541228497617,0.475667727424244,0.0,0.0,0.45896825395359253,1.2126789660001358,0.3008016532585272,0.27281528054167514,0.3018627358557188,0.04203721164981531,0.06357443643316243,0.0259469049116033,8.476295103692818e-12,8.476262852765642e-12
50.5,0.2922254122849818,0.47566772742424024,0.0,0.0,0.4589682539535907,1.212678966000142,0.3008016532585266,0.2728152805416758,0.3018627358557344,0.04203721164980715,0.06357443643316404,0.025946904911600625,8.468811039589886e-12,8.468778788662711e-12
51.0,0.29222541228498744,0.4756677274242366,0.0,0.0,0.45896825395358887,1.2126789660001491,0.300801653258526,0.2728152805416766,0.3018627358557499,0.04203721164979892,0.06357443643316564,0.025946904911597922,8.460864824247655e-12,8.460832573320477e-12
51.5,0.2922254122849933,0.4756677274242328,0.0,0.0,0.45896825395358715,1.2126789660001558,0.3008016532585254,0.2728152805416773,0.3018627358557652,0.04203721164979059,0.06357443643316724,0.025946904911595202,8.452475936192365e-12,8.452443685265189e-12
52.0,0.29222541228499926,0.47566772742422914,0.0,0.0,0.4589682539535852,1.2126789660001625,0.3008016532585248,0.27281528054167814,0.3018627358557804,0.042037211649782184,0.06357443643316883,0.02594690491159245,8.443645046779431e-12,8.443612795852253e-12
52.5,0.29222541228500537,0.4756677274242253,0.0,0.0,0.4589682539535833,1.2126789660001698,0.30080165325852415,0.2728152805416789,0.3018627358557954,0.04203721164977372,0.06357443643317041,0.025946904911589682,8.434387089273811e-12,8.434354838346635e-12
53.0,0.29222541228501153,0.47566772742422153,0.0,0.0,0.45896825395358143,1.2126789660001767,0.30080165325852354,0.2728152805416797,0.3018627358558103,0.04203721164976517,0.06357443643317197,0.025946904911586896,8.424702063675503e-12,8.424669812748328e-12
53.5,0.2922254122850179,0.4756677274242177,0.0,0.0,0.45896825395357954,1.2126789660001838,0.3008016532585229,0.27281528054168047,0.301862735855825,0.04203721164975655,0.06357443643317352,0.02594690491158408,8.414599353807151e-12,8.414567102879973e-12
54.0,0.2922254122850244,0.4756677274242139,0.0,0.0,0.4589682539535775,1.2126789660001913,0.30080165325852226,0.2728152805416813,0.30186273585583956,0.042037211649747865,0.06357443643317508,0.025946904911581255,8.40409117937325e-12,8.404058928446071e-12
54.5,0.292225412285031,0.4756677274242101,0.0,0.0,0.4589682539535755,1.2126789660001986,0.3008016532585216,0.2728152805416822,0.30186273585585405,0.04203721164973911,0.06357443643317663,0.02594690491157839,8.39318479919555e-12,8.393152548268374e-12
55.0,0.2922254122850378,0.4756677274242062,0.0,0.0,0.45896825395357344,1.212678966000206,0.30080165325852093,0.27281528054168297,0.30186273585586826,0.04203721164973028,0.06357443643317819,0.02594690491157553,8.381884047654385e-12,8.381851796727207e-12
55.5,0.2922254122850447,0.47566772742420244,0.0,0.0,0.45896825395357155,1.2126789660002135,0.3008016532585203,0.2728152805416838,0.3018627358558824,0.0420372116497214,0.06357443643317971,0.02594690491157264,8.370195373120978e-12,8.370163122193802e-12
56.0,0.29222541228505167,0.4756677274241985,0.0,0.0,0.4589682539535693,1.212678966000221,0.3008016532585196,0.2728152805416847,0.3018627358558963,0.04203721164971246,0.06357443643318123,0.025946904911569743,8.358119552202852e-12,8.358087301275674e-12
56.5,0.2922254122850589,0.4756677274241946,0.0,0.0,0.45896825395356744,1.2126789660002286,0.30080165325851893,0.2728152805416856,0.3018627358559102,0.042037211649703456,0.06357443643318275,0.025946904911566822,8.345679570663519e-12,8.34564731973634e-12
57.0,0.2922254122850662,0.47566772742419067,0.0,0.0,0.45896825395356533,1.2126789660002362,0.3008016532585183,0.2728152805416864,0.3018627358559239,0.04203721164969441,0.06357443643318426,0.025946904911563887,8.332860600490128e-12,8.332828349562951e-12
57.5,0.2922254122850737,0.4756677274241868,0.0,0.0,0.4589682539535632,1.2126789660002437,0.3008016532585176,0.27281528054168724,0.30186273585593737,0.042037211649685303,0.06357443643318578,0.025946904911560938,8.319682342099888e-12,8.319650091172711e-12
58.0,0.2922254122850813,0.47566772742418284,0.0,0.0,0.4589682539535611,1.2126789660002515,0.3008016532585169,0.2728152805416881,0.3018627358559508,0.042037211649676144,0.06357443643318728,0.02594690491155798,8.306149861627651e-12,8.306117610700473e-12
58.5,0.2922254122850891,0.4756677274241789,0.0,0.0,0.45896825395355934,1.2126789660002593,0.3008016532585163,0.27281528054168896,0.301862735855964,0.04203721164966695,0.06357443643318875,0.02594690491155501,8.292266216846222e-12,8.292233965919044e-12
59.0,0.292225412285097,0.47566772742417496,0.0,0.0,0.458968253953557,1.2126789660002668,0.30080165325851554,0.27281528054168985,0.3018627358559771,0.04203721164965771,0.06357443643319023,0.025946904911552025,8.278032445779629e-12,8.278000194852452e-12
59.5,0.2922254122851052,0.47566772742417096,0.0,0.0,0.458968253953555,1.2126789660002746,0.3008016532585148,0.27281528054169074,0.30186273585599005,0.042037211649648416,0.06357443643319169,0.025946904911549027,8.263461603059313e-12,8.263429352132135e-12
60.0,0.2922254122851134,0.4756677274241669,0.0,0.0,0.4589682539535528,1.2126789660002821,0.3008016532585141,0.2728152805416915,0.3018627358560028,0.04203721164963909,0.06357443643319315,0.02594690491154602,8.248545367363073e-12,8.248513116435896e-12
60.5,0.29222541228512183,0.4756677274241629,0.0,0.0,0.45896825395355073,1.21267896600029,0.3008016532585135,0.2728152805416924,0.3018627358560154,0.04203721164962972,0.06357443643319462,0.025946904911543004,8.233306380242078e-12,8.233274129314901e-12
61.0,0.29222541228513044,0.4756677274241589,0.0,0.0,0.45896825395354857,1.2126789660002977,0.30080165325851277,0.2728152805416933,0.301862735856028,0.04203721164962033,0.06357443643319606,0.025946904911539972,8.217736933410118e-12,8.217704682482941e-12
61.5,0.2922254122851392,0.4756677274241548,0.0,0.0,0.45896825395354657,1.2126789660003054,0.30080165325851205,0.2728152805416942,0.30186273585604034,0.0420372116496109,0.0635744364331975,0.025946904911536943,8.201845797653847e-12,8.201813546726668e-12
62.0,0.29222541228514815,0.4756677274241508,0.0,0.0,0.4589682539535444,1.2126789660003134,0.30080165325851144,0.27281528054169507,0.30186273585605256,0.04203721164960144,0.0635744364331989,0.025946904911533897,8.185628427711973e-12,8.185596176784797e-12
62.5,0.29222541228515725,0.4756677274241467,0.0,0.0,0.45896825395354246,1.2126789660003212,0.30080165325851077,0.2728152805416959,0.3018627358560646,0.04203721164959196,0.06357443643320032,0.025946904911530847,8.169093522962047e-12,8.16906127203487e-12
63.0,0.2922254122851665,0.4756677274241427,0.0,0.0,0.4589682539535404,1.2126789660003285,0.30080165325851005,0.2728152805416968,0.3018627358560766,0.042037211649582455,0.06357443643320171,0.02594690491152779,8.152252475588753e-12,8.152220224661577e-12
63.5,0.292225412285176,0.47566772742413843,0.0,0.0,0.45896825395353846,1.2126789660003363,0.30080165325850944,0.2728152805416976,0.3018627358560883,0.04203721164957293,0.06357443643320307,0.025946904911524737,8.135096964269899e-12,8.135064713342722e-12
64.0,0.29222541228518567,0.4756677274241343,0.0,0.0,0.4589682539535364,1.2126789660003436,0.30080165325850877,0.27281528054169846,0.30186273585609996,0.04203721164956337,0.06357443643320444,0.025946904911521667,8.11763991390839e-12,8.117607662981214e-12
64.5,0.2922254122851955,0.47566772742413016,0.0,0.0,0.4589682539535343,1.2126789660003512,0.30080165325850805,0.2728152805416993,0.30186273585611145,0.04203721164955381,0.06357443643320582,0.025946904911518597,8.09988594117463e-12,8.099853690247451e-12
65.0,0.2922254122852055,0.475667727424126,0.0,0.0,0.4589682539535324,1.2126789660003583,0.3008016532585075,0.27281528054170007,0.3018627358561229,0.042037211649544215,0.06357443643320716,0.025946904911515523,8.08352750920329e-12,8.083495258276113e-12
