ur_total,ur_U,ur_S,skilled_share,training_share,emp_var_U,emp_cm3_U,emp_var_S,emp_cm3_S,jfr_U,sep_rate_U,jfr_S,sep_rate_S,ee_rate_S,mean_wage_U,mean_wage_S,p25_wage_U,p25_wage_S,p50_wage_U,p50_wage_S,p75_wage_U,p75_wage_S,wage_premium,theta_U,theta_S,overlap_UgtS,overlap_SltU,ltu_share_S,wchg_rate_U,wchg_rate_S,ee_step_S
-1.741830741273012e-5,-2.202329423107168e-5,-4.526880039952244e-6,-2.2830726141966537e-6,-2.3715838293196516e-5,-1.7361138278621584e-5,-0.00010741561961439659,3.2219539803085315e-6,-5.3026353719979695e-5,2.89604636603817e-5,1.5584573731216512e-5,5.0721986232322084e-5,4.0280229118052575e-5,0.0,1.7270333820652483e-6,5.174616706961049e-7,2.843739255250737e-6,1.1983658828610957e-8,1.9315393996744643e-6,1.784358613224605e-7,1.1982620896377909e-6,1.0786718898533716e-6,-2.001618812573861e-5,3.4812309701550705e-5,1.9040357593841352e-5,-8.267104419582876e-7,2.3107107486117545e-5,-4.028943421794707e-5,0.0,0.0,0.0
-1.0174395950425492e-5,-9.90831322521794e-6,-6.6697660956623285e-6,3.592751147576377e-6,-6.581314658810878e-6,-3.647653055374297e-6,0.00014704903158377667,8.650971318230508e-6,-4.772848357314675e-5,-1.8714099663944413e-7,-1.1164307795717655e-5,8.223509022431393e-7,-1.5204232280103608e-5,0.0,3.530411194770133e-7,6.48377432879655e-7,1.1925913358966852e-6,1.1311039766584021e-7,1.784358613224605e-7,1.2429720352457165e-6,-8.057114518960974e-8,1.006561006835295e-6,5.6619970261450825e-6,2.540703021043396e-5,1.7755123439573923e-5,-3.31700071213974e-5,1.5837969836074755e-5,-1.0450856921988563e-5,0.0,0.0,0.0
1.3099034559861943e-5,8.448321487375966e-6,1.5560531696023425e-5,-1.0817386301898925e-5,-7.389494815716188e-6,-4.431645252355451e-6,2.7186556049918475e-5,1.0976091415251868e-6,-6.657418804767052e-5,2.2053042376042817e-5,3.772539893637202e-5,3.646905131430757e-5,7.243256548202964e-5,0.0,1.788778897251016e-6,4.1803054654515063e-7,3.1186357057529538e-6,1.0253681969155058e-6,1.1982620896377909e-6,-8.057114518960974e-8,2.045807347922602e-6,5.914841298027676e-7,-2.2851748605759134e-5,-3.7352188973816485e-5,-3.119348383017074e-5,1.5595710950246637e-5,1.2818909781653826e-5,4.523191652360974e-6,0.0,0.0,0.0
-1.492499159946965e-5,-1.7336052569684166e-5,-5.592964157416485e-6,9.372454924027483e-7,-1.83345196801027e-5,-1.2166836059657466e-5,5.5878274697695264e-5,7.876001669756661e-6,-5.8574153163089544e-5,1.4876054045471084e-5,7.283143048275808e-7,2.6991809223138588e-5,1.318311084454727e-5,0.0,1.193384481300085e-6,7.564780305552541e-7,2.5396173325308563e-6,1.2684954941981812e-7,1.0786718898533716e-6,1.006561006835295e-6,5.914841298027676e-7,1.2879603659200661e-6,-6.660431582222309e-6,3.3397564325698454e-5,2.0211838859039642e-5,-2.3842387728057434e-5,2.2551381030201638e-5,-2.428522801724074e-5,0.0,0.0,0.0
-3.6486987916103086e-5,4.0684811030418265e-5,-0.00015135333722125552,0.00011880126442052305,0.00027635837067883977,0.0001849122541363564,0.001511440387263091,2.068829040418851e-5,0.00035101960139365346,-0.00037512355937124306,-0.0004304548309796474,-0.0006446213689448459,-0.0009764699897516807,0.0,-2.4505921575583285e-5,-3.7461409707681934e-6,-4.386823792161612e-5,-6.268654439013413e-6,-2.001618812573861e-5,5.6619970261450825e-6,-2.2851748605759134e-5,-6.660431582222309e-6,0.00034867121534089756,0.00016313700118084868,0.00020623158330367096,-0.00030011843309574247,-0.0001349358985543347,8.332873583630237e-5,0.0,0.0,0.0
-0.036252235267651874,-0.038164482393039434,-0.02072325978058005,0.0066997865615074925,-0.00788207724393014,-0.0006473848875810082,-0.0044242516265185165,0.00018836541706783867,0.00016033857889113655,0.012458283356512757,-0.02150874348174336,0.0028718458679091075,-0.003836385700621206,0.0,3.3763682151496245e-6,1.2263825032732063e-5,7.940065904269745e-6,-4.3305638977254185e-5,3.4812309701550705e-5,2.540703021043396e-5,-3.7352188973816485e-5,3.3397564325698454e-5,0.00016313700118084868,0.06660740854146596,0.03386933223979343,-0.0010759671603035698,0.0006229753878182736,-0.018705736778060898,0.0,0.0,0.0
-0.01954078385920875,-0.01944873541685155,-0.01525630756315856,0.0036965582882466587,0.0006357184796570366,-0.00036580936203266874,-0.0026627196284709134,0.00013017606617446044,0.00011484827464886804,0.004204057926477889,-0.008050607308201748,-0.004144527900357842,-0.0020449281013123536,0.0,-5.1546883011085504e-6,6.604694006300463e-6,-1.1106831241881854e-5,-3.110889408697418e-5,1.9040357593841352e-5,1.7755123439573923e-5,-3.119348383017074e-5,2.0211838859039642e-5,0.00020623158330367096,0.03386933223979343,0.021920396819181235,-0.0007983999290459228,0.00039640562251199704,-0.007079693468430667,0.0,0.0,0.0
0.00043296554151864356,0.0003895244986589583,0.00035183474309299846,-0.00018474776180131685,8.559790540415623e-5,5.632018807782019e-5,-0.003453913956073554,-0.00022884755455103686,0.0010487757535866426,0.00012548037513270685,0.0005596242023819969,0.00018030040687718994,0.0009890616012083369,0.0,2.697131349345473e-6,-1.4148446955764358e-5,-4.72154093923603e-6,5.211676768121464e-6,-8.267104419582876e-7,-3.31700071213974e-5,1.5595710950246637e-5,-2.3842387728057434e-5,-0.00030011843309574247,-0.0010759671603035698,-0.0007983999290459228,0.0010123980133148113,-0.0003980678719151257,0.0005248650235235218,0.0,0.0,0.0
-0.00029329699993320494,-0.0003297988039261032,-0.00014564246056209134,1.7872443847767334e-5,-0.00023401732802512713,-0.00017222006107305745,0.0007956376787855214,0.0001373450692381758,-0.0013401583280325687,0.0002882805128420695,5.667693946024446e-5,0.0005086202316909157,0.00018443856035778286,0.0,2.106345469472436e-5,1.2385237227537159e-5,3.685443139279313e-5,2.5373660396698474e-6,2.3107107486117545e-5,1.5837969836074755e-5,1.2818909781653826e-5,2.2551381030201638e-5,-0.0001349358985543347,0.0006229753878182736,0.00039640562251199704,-0.0003980678719151257,0.0004525152378087467,-0.0006206951972703008,0.0,0.0,0.0
0.01097617411446771,0.012520745419511786,0.0029940059853373517,-0.0015451877363901613,0.008663066928646398,0.0003189581259656171,0.0031069452225371886,-0.00012206244473355558,0.001146981528939381,-0.005624450045100907,0.007657347060037885,-0.00983420088545353,-0.00029614966832978117,0.0,-1.3111140706166637e-5,-7.746206790010645e-6,-2.5825772023355815e-6,2.012102703643809e-5,-4.028943421794707e-5,-1.0450856921988563e-5,4.523191652360974e-6,-2.428522801724074e-5,8.332873583630237e-5,-0.018705736778060898,-0.007079693468430667,0.0005248650235235218,-0.0006206951972703008,0.014650766504738606,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1465593703271656e-5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7571719443615683e-5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05270192071424389
