ur_total,ur_U,ur_S,skilled_share,training_share,emp_var_U,emp_cm3_U,emp_var_S,emp_cm3_S,jfr_U,sep_rate_U,jfr_S,sep_rate_S,ee_rate_S,mean_wage_U,mean_wage_S,p25_wage_U,p25_wage_S,p50_wage_U,p50_wage_S,p75_wage_U,p75_wage_S,wage_premium,theta_U,theta_S,overlap_UgtS,overlap_SltU,ltu_share_S,wchg_rate_U,wchg_rate_S,ee_step_S
0.011903441401452384,0.010755022060542808,0.0159063199220173,-0.0016984925705916718,-0.0007743064670261901,-2.0526700411227276e-7,-0.00038504677076322944,7.474923963025738e-5,-0.0010925990010941635,-0.0037002718126649043,0.002142126508626168,-0.007261772612217276,0.0047840048884579866,0.0,1.6516134564479597e-5,7.975722097830122e-7,2.2029480146246427e-5,1.764008577807132e-6,2.0382758189434144e-5,4.5687223988352195e-6,1.4514043083182087e-5,9.279737228767363e-6,-0.00026604552318885483,-0.02206110527199144,-0.02452757746328296,0.00010405388888060736,0.00015961148133827134,0.014013412360767861,0.0,0.0,0.0
0.010755022060542808,0.00993837924422163,0.013286062627548672,-0.0014124391004827158,0.002075430740294936,3.3865755215867973e-5,-0.0005354353653457575,0.00010955681141077191,-0.0010636079060870535,-0.0035808866205173516,0.0018663337902449283,-0.007492270551479091,0.0035047105847521836,0.0,1.5487733006915375e-5,6.251253485770885e-7,1.7084346268406443e-5,1.322120900605146e-7,1.8716635432497336e-5,3.1913056461794246e-6,1.6106895717650954e-5,1.009957539500807e-5,-0.00025168702278253693,-0.019516509945739783,-0.020762190882372408,0.00014761320559598587,0.00021016353953135406,0.012728043027750225,0.0,0.0,0.0
0.0159063199220173,0.013286062627548672,0.026910369147709612,-0.002645156946673965,-0.012533958164762922,-0.00017350961588225255,0.0006486640169894501,-0.00013585979836383322,-0.0007536291316997801,-0.004095619149193355,0.003353856966200543,-0.005056710791277226,0.010118940604980453,0.0,1.7232264403648444e-5,4.218549972551051e-7,3.94222498010069e-5,7.591091682632265e-6,2.2818116250748127e-5,7.742306090254996e-6,3.1835040378008305e-6,9.51259506534078e-7,-0.000284956768040794,-0.0313549030223388,-0.03991137095950464,-9.708386962035582e-5,-8.16980418429784e-5,0.018483894732155625,0.0,0.0,0.0
-0.0016984925705916718,-0.0014124391004827158,-0.002645156946673965,0.0004717086260300325,0.0031100145471275238,1.1453822645921908e-5,0.0001218198707203938,-9.700036516549923e-6,0.00031993913351740285,0.0001473534021125646,-0.00023186509581796363,0.0005450905403448904,-0.001266066831226509,0.0,-3.1955822283606076e-6,-8.661722198509432e-7,-6.5905188253049546e-6,-2.143100205441072e-6,-4.380158476101989e-6,-2.9257047380351347e-6,-1.4898543304000232e-6,-2.376344510091829e-6,3.867860058423555e-5,0.0035118658776473947,0.004063668992663575,2.8360273494022252e-5,2.7983631485258707e-5,-0.0019155180617515136,0.0,0.0,0.0
-0.0007743064670261901,0.002075430740294936,-0.012533958164762922,0.0031100145471275238,0.06986131624476524,0.00034090032549900166,-0.002171239835401985,0.0004466290598872241,-0.0011389904479367958,-0.011001726166168548,0.004064658478185958,-0.016444610922972936,-0.01591168224596034,0.0,6.576010049567002e-6,8.148517848496769e-7,-2.4094582648604314e-5,-1.1209808042712288e-5,4.922351687871891e-6,-4.810061248972504e-6,2.9534135659122884e-5,2.0388874593586415e-5,-9.698832319686177e-5,0.004781200631064757,0.014359393221577857,0.0004607364034454159,0.0005698158269279224,0.006485758205752346,0.0,0.0,0.0
-2.0526700411227276e-7,3.3865755215867973e-5,-0.00017350961588225255,1.1453822645921908e-5,0.00034090032549900166,5.424170816119118e-5,-0.0004846990025539632,6.863607614897565e-5,-0.0003470733127543845,-0.00017395625427287233,-0.00010701711418428988,-0.0002543366809570429,-0.0002368429920475018,0.0,1.0877980037259458e-6,1.222383784517879e-6,-1.7777172060689592e-6,6.828563621015842e-7,1.252857742275725e-6,2.0589057637667598e-6,4.451702469308793e-6,4.000946888678268e-6,3.5071529340598156e-6,9.282069143465199e-5,0.00027460487880784,2.3003006039623466e-5,2.276606459192265e-5,-6.049609641724782e-5,0.0,0.0,0.0
-0.00038504677076322944,-0.0005354353653457575,0.0006486640169894501,0.0001218198707203938,-0.002171239835401985,-0.0004846990025539632,0.006426646278481199,-0.0009909760119114737,0.0057147016647661674,0.001981095656427513,0.000936386548981109,0.0026951599327034643,0.0009712204027496969,0.0,-1.636551337392855e-5,-2.0541955868175575e-5,-6.364865316211904e-6,-1.9637063072931818e-5,-2.4654856578037828e-5,-4.2223087872732486e-5,-3.19323262634611e-5,-6.770724995458831e-5,-9.144251393265351e-5,0.0002304100890316604,-0.000702465650270941,0.0002066059294232326,0.0001893942485893917,-0.0002677143194644391,0.0,0.0,0.0
7.474923963025738e-5,0.00010955681141077191,-0.00013585979836383322,-9.700036516549923e-6,0.0004466290598872241,6.863607614897565e-5,-0.0009909760119114737,0.0002538666111416871,-0.0008742881486974199,-0.00031681161929077227,-0.0001574756001853574,-0.00046965006080923086,-0.00025840686962132415,0.0,2.4187361395152698e-6,1.7421613563361055e-6,-2.2043829128103923e-6,-2.286254019147855e-6,3.6713700415563128e-6,2.392559173725681e-6,1.5548023979476215e-6,1.5406753261371204e-5,-9.743577945912888e-6,-3.771206971702574e-5,0.00015343945664483355,1.8823410570413275e-5,8.481644226412163e-5,8.08982988988128e-5,0.0,0.0,0.0
-0.0010925990010941635,-0.0010636079060870535,-0.0007536291316997801,0.00031993913351740285,-0.0011389904479367958,-0.0003470733127543845,0.0057147016647661674,-0.0008742881486974199,0.006287490957253921,0.0018654742690199224,0.0006046634715146386,0.002827864200814947,4.246939279386748e-5,0.0,-3.512681459149938e-5,-1.92202169409242e-5,-4.1293794698173505e-5,-2.271373113419562e-5,-4.814105378039899e-5,-4.506283218446722e-5,-4.054892504605272e-5,-6.787204286231892e-5,0.0002508150228322556,0.002011721160877736,0.0020899659712875474,0.00016096671777971863,9.814204038006112e-5,-0.002136647478094631,0.0,0.0,0.0
-0.0037002718126649043,-0.0035808866205173516,-0.004095619149193355,0.0001473534021125646,-0.011001726166168548,-0.00017395625427287233,0.001981095656427513,-0.00031681161929077227,0.0018654742690199224,0.022457790510512818,-0.002430209120940083,0.025372007100082514,-0.0013936307237675028,0.0,-1.0486022678791156e-5,-5.240203953464327e-6,-4.758862951041256e-6,-3.6663223084734253e-6,-1.3337318537393155e-5,-1.070728498075811e-5,-1.81257933039914e-5,-2.1423343666579083e-5,8.38144102649617e-5,0.008113597299748813,0.008292493792638701,-6.82447706202851e-5,-0.00010202731778303268,-0.007876070745763726,0.0,0.0,0.0
