ur_total,ur_U,ur_S,skilled_share,training_share,emp_var_U,emp_cm3_U,emp_var_S,emp_cm3_S,jfr_U,sep_rate_U,jfr_S,sep_rate_S,ee_rate_S,mean_wage_U,mean_wage_S,p25_wage_U,p25_wage_S,p50_wage_U,p50_wage_S,p75_wage_U,p75_wage_S,wage_premium,theta_U,theta_S,overlap_UgtS,overlap_SltU,ltu_share_S,wchg_rate_U,wchg_rate_S,ee_step_S
0.2841714204725776,0.2765861743026773,0.310317970800463,0.0014555018471942367,0.004823028089602692,-0.00019428460139231843,0.038340632696907066,4.4837255023883594e-5,0.0001512485044413551,0.026281363930725807,0.067690722272809,0.02236074126759395,0.1522964858389113,0.0,-3.6509388249888286e-5,-1.4421228770637301e-5,-5.0147975659535564e-5,-2.2421269651844793e-5,-6.556369901732739e-5,1.4761759385818001e-5,3.1605005563499016e-5,-8.523727831796352e-6,0.0003805358541433026,-0.1981210966709133,-0.2096498171789446,-0.0008969755054910612,-0.0006206770170477795,-0.00032306416028505045,0.0,0.0,0.0
0.2765861743026773,0.26954910001148946,0.30109131836660163,0.0014539451835960482,0.005175662095255378,-0.00017466356354629538,0.0344685656375759,4.03090861858452e-5,0.00013597373429214682,0.025862969773247493,0.06825034074344688,0.021077800017815247,0.15023128372950756,0.0,-3.282226079123973e-5,-1.2964811363045375e-5,-4.508347069483024e-5,-2.015691839990801e-5,-5.894234142889678e-5,1.3270951377837227e-5,2.8413177668539034e-5,-7.662906206313228e-6,0.0003421050760867476,-0.19151210797259502,-0.20192933339763044,-0.0008063888598481728,-0.0005579940913070025,0.0029123222094673477,0.0,0.0,0.0
0.310317970800463,0.30109131836660163,0.34153349795524873,0.0015832056289038776,0.004099795964181281,-0.000250512237640123,0.0494367418756225,5.781354263373972e-5,0.0001950211237318575,0.02825379465785183,0.06507714025272432,0.026696440457935792,0.15858286284060735,0.0,-4.707551952037071e-5,-1.8594856529866542e-5,-6.466123154158206e-5,-2.8910178114807082e-5,-8.453839795377426e-5,1.903393963672391e-5,4.075176626248936e-5,-1.0990568047474313e-5,0.0004906662063826502,-0.21879993473433992,-0.23370710396177077,-0.0011565679388826256,-0.0008003062892177499,-0.010531283513092099,0.0,0.0,0.0
0.0014555018471942367,0.0014539451835960482,0.0015832056289038776,0.00012342525364696962,0.0004021554359734798,2.2884164946998973e-6,-0.00045160211180947124,-5.281237588486408e-7,-1.7815080036290125e-6,0.00032310013696029125,-0.002278111511674912,0.0003628431656432083,-0.00194890630141817,0.0,4.3003246620527234e-7,1.6986306457672738e-7,5.906770472424454e-7,2.6409300034945796e-7,7.722539470939439e-7,-1.7387406632954374e-7,-3.7226530321127526e-7,1.003982777164479e-7,-4.482210732119702e-6,1.6372533410991028e-5,-0.00013282248518108958,1.0565189044306217e-5,7.310757072430684e-6,-0.0008152319183469561,0.0,0.0,0.0
0.004823028089602692,0.005175662095255378,0.004099795964181281,0.0004021554359734798,0.013959940936212384,2.1583280113520412e-5,-0.004259301093841927,-4.9810176811063114e-6,-1.6802354971596174e-5,-0.005948280080643924,0.03510349257958385,-0.005605593009721605,0.02578973895772038,0.0,4.055866227809885e-6,1.6020694275677726e-6,5.570991205834975e-6,2.4908023586457726e-6,7.283540080008981e-6,-1.6398993307201748e-6,-3.511033211988465e-6,9.469098636056106e-7,-4.227412710196074e-5,-0.016786318878693987,-0.0141569828867985,9.964594955668771e-5,6.89516607233092e-5,0.0053752052642269095,0.0,0.0,0.0
-0.00019428460139231843,-0.00017466356354629538,-0.000250512237640123,2.2884164946998973e-6,2.1583280113520412e-5,1.0284984942937743e-5,-0.0020296658981949663,-2.373582309140892e-6,-8.006751845865485e-6,-3.2358812039423304e-5,-0.00024413480968710216,-4.26610649023292e-5,-0.00035401108106943697,0.0,1.9327239819059125e-6,7.634270534140631e-7,2.6547197816034325e-6,1.1869310234480669e-6,3.470793116716698e-6,-7.814539697246094e-7,-1.673097116356948e-6,4.5122676619491437e-7,-2.0144702678770902e-5,0.00025561960244283575,0.00035412257626162534,4.7483843300224416e-5,3.285722969816508e-5,-1.9638630621647127e-5,0.0,0.0,0.0
0.038340632696907066,0.0344685656375759,0.0494367418756225,-0.00045160211180947124,-0.004259301093841927,-0.0020296658981949663,0.40053959059262334,0.0004684089569552705,0.0015800734047765096,0.006385772819980349,0.04817820352031553,0.008418846414782246,0.06986147503532887,0.0,-0.0003814088186285215,-0.00015065669659905214,-0.0005238893629770374,-0.00023423208056871277,-0.0006849354148570625,0.00015421417553442522,0.0003301733721807539,-8.904627325949355e-5,0.003975408450593158,-0.050444642638454974,-0.06988347778892093,-0.009370586150238024,-0.006484131867720151,0.003875538863805058,0.0,0.0,0.0
4.4837255023883594e-5,4.03090861858452e-5,5.781354263373972e-5,-5.281237588486408e-7,-4.9810176811063114e-6,-2.373582309140892e-6,0.0004684089569552705,5.477784371609762e-7,1.847808688147589e-6,7.467809066101839e-6,5.63417514496889e-5,9.845376488451915e-6,8.169914141131029e-5,0.0,-4.4603657441951245e-7,-1.7618469626904418e-7,-6.126597116378902e-7,-2.739214977034389e-7,-8.009941858187708e-7,1.8034497164917073e-7,3.8611954600734427e-7,-1.041347046780587e-7,4.64902089468457e-6,-5.899222697886091e-5,-8.1724872417938e-5,-1.0958383609965503e-5,-7.582834546830842e-6,4.532228921861723e-6,0.0,0.0,0.0
0.0001512485044413551,0.00013597373429214682,0.0001950211237318575,-1.7815080036290125e-6,-1.6802354971596174e-5,-8.006751845865485e-6,0.0015800734047765096,1.847808688147589e-6,6.233171509433332e-6,2.5190992448129226e-5,0.00019005636361621084,3.321118718679879e-5,0.0002755938771457193,0.0,-1.504605149694416e-6,-5.943198753347654e-7,-2.066671232825116e-6,-9.240132305136175e-7,-2.7019756808657935e-6,6.083536387525562e-7,1.302488384672038e-6,-3.5127525836737763e-7,1.568243767516779e-5,-0.0001989971531367142,-0.00027568067497194974,-3.6965669089668466e-5,-2.557900531652746e-5,1.52884659386998e-5,0.0,0.0,0.0
0.026281363930725807,0.025862969773247493,0.02825379465785183,0.00032310013696029125,-0.005948280080643924,-3.2358812039423304e-5,0.006385772819980349,7.467809066101839e-6,2.5190992448129226e-5,0.03064055826426052,-0.017417671555870533,0.028165934185280787,-0.003196126547788115,0.0,-6.080772349358073e-6,-2.4019084776783882e-6,-8.352329041495747e-6,-3.7343445911300997e-6,-1.091987423556513e-5,2.4586250990232288e-6,5.263929447857043e-6,-1.4196580933727284e-6,6.337964043593724e-5,0.005603438247809667,0.005810162239090814,-0.00014939455612100579,-0.00010337603077087262,-0.014377140318042204,0.0,0.0,0.0
